Durations: Step: 2846.35ms, Save: 58.79ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2830.62ms, Save: 56.75ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3029.79ms, Save: 59.81ms, Logits: 0.31ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2784.89ms, Save: 58.71ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2767.83ms, Save: 56.72ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2759.63ms, Save: 84.18ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2772.14ms, Save: 58.11ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2775.86ms, Save: 57.12ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3032.37ms, Save: 61.52ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2801.10ms, Save: 57.40ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2836.00ms, Save: 59.17ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2811.61ms, Save: 56.61ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2809.38ms, Save: 86.45ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2819.23ms, Save: 58.18ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2819.57ms, Save: 64.65ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3178.23ms, Save: 58.96ms, Logits: 0.28ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2815.32ms, Save: 58.50ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2830.64ms, Save: 61.03ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2835.02ms, Save: 58.52ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2838.74ms, Save: 58.35ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2839.69ms, Save: 95.62ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3080.44ms, Save: 59.21ms, Logits: 0.28ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2805.59ms, Save: 58.73ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2824.09ms, Save: 57.70ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2826.52ms, Save: 59.99ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2826.07ms, Save: 60.58ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2823.48ms, Save: 62.06ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3087.52ms, Save: 72.35ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2824.59ms, Save: 86.31ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2818.38ms, Save: 58.58ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2820.74ms, Save: 54.84ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2842.24ms, Save: 57.75ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2843.69ms, Save: 58.65ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2839.76ms, Save: 58.04ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3035.72ms, Save: 60.45ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2829.29ms, Save: 88.31ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2825.26ms, Save: 59.28ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2846.83ms, Save: 60.24ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2841.30ms, Save: 58.15ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2842.90ms, Save: 57.32ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3074.70ms, Save: 58.95ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2804.89ms, Save: 57.99ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2811.26ms, Save: 60.14ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2808.13ms, Save: 89.17ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2825.38ms, Save: 59.38ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2829.32ms, Save: 59.11ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2854.85ms, Save: 59.86ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2988.31ms, Save: 57.19ms, Logits: 0.29ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2850.78ms, Save: 56.77ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2924.66ms, Save: 58.10ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3224.12ms, Save: 58.01ms, Logits: 0.29ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3368.06ms, Save: 90.15ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2878.83ms, Save: 56.34ms, Load: 5.39ms, Logits: 0.26ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3100.69ms, Save: 56.57ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3184.01ms, Save: 58.06ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3109.64ms, Save: 58.67ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3077.17ms, Save: 59.61ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3453.49ms, Save: 58.66ms, Logits: 0.31ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2898.93ms, Save: 57.18ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2962.94ms, Save: 56.69ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3085.99ms, Save: 57.69ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3103.93ms, Save: 60.08ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3177.80ms, Save: 59.23ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3032.42ms, Save: 56.72ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3033.93ms, Save: 57.61ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3166.17ms, Save: 58.14ms, Logits: 0.28ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3487.50ms, Save: 63.60ms, Logits: 0.32ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3025.42ms, Save: 59.69ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3095.01ms, Save: 57.25ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3065.56ms, Save: 57.95ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3004.02ms, Save: 58.01ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3299.32ms, Save: 56.97ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3433.65ms, Save: 58.12ms, Logits: 0.28ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3204.98ms, Save: 60.31ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3186.55ms, Save: 57.66ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3089.47ms, Save: 58.94ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3430.27ms, Save: 56.52ms, Logits: 0.29ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3215.25ms, Save: 56.60ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3053.17ms, Save: 58.36ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3232.20ms, Save: 61.90ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3129.20ms, Save: 59.89ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3462.25ms, Save: 63.10ms, Logits: 0.33ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2967.35ms, Save: 58.06ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3046.14ms, Save: 60.13ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3186.30ms, Save: 56.82ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3141.21ms, Save: 64.83ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3126.01ms, Save: 59.67ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3059.36ms, Save: 56.69ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3132.09ms, Save: 59.26ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3554.16ms, Save: 59.69ms, Logits: 0.29ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3233.34ms, Save: 55.47ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3186.70ms, Save: 59.19ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3090.42ms, Save: 61.06ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3003.71ms, Save: 59.43ms, Load: 5.16ms, Logits: 0.24ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3064.78ms, Save: 60.49ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3050.11ms, Save: 58.74ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3099.86ms, Save: 66.10ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3228.57ms, Save: 57.47ms, Logits: 0.30ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3067.42ms, Save: 56.38ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3218.22ms, Save: 58.06ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3043.16ms, Save: 58.55ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3000.73ms, Save: 58.31ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3241.14ms, Save: 56.08ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3319.82ms, Save: 60.45ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 1755.45ms, Save: 60.47ms, Load: 5.62ms, Logits: 0.09ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2513.16ms, Save: 59.46ms, Load: 5.20ms, Logits: 0.18ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3313.94ms, Save: 55.99ms, Load: 5.14ms, Logits: 0.25ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3814.95ms, Save: 56.77ms, Load: 5.42ms, Logits: 0.38ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4386.39ms, Save: 57.51ms, Load: 5.37ms, Logits: 0.41ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 5136.92ms, Save: 58.35ms, Load: 5.09ms, Logits: 0.50ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3914.17ms, Save: 60.81ms, Load: 5.32ms, Logits: 0.38ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3963.29ms, Save: 61.05ms, Logits: 0.35ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3598.49ms, Save: 61.96ms, Load: 5.21ms, Logits: 0.35ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3981.41ms, Save: 57.52ms, Load: 5.22ms, Logits: 0.33ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3938.78ms, Save: 60.73ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4575.03ms, Save: 65.66ms, Logits: 0.56ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3913.34ms, Save: 56.77ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3921.03ms, Save: 55.85ms, Logits: 0.35ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3870.83ms, Save: 57.11ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4002.98ms, Save: 60.11ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3666.92ms, Save: 61.44ms, Logits: 0.33ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3899.59ms, Save: 60.41ms, Logits: 0.38ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4051.90ms, Save: 61.70ms, Logits: 0.41ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3858.27ms, Save: 55.47ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3812.77ms, Save: 59.22ms, Logits: 0.36ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4267.37ms, Save: 60.19ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4028.11ms, Save: 60.70ms, Logits: 0.41ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3918.47ms, Save: 59.34ms, Logits: 0.36ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3860.86ms, Save: 60.03ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3455.41ms, Save: 58.60ms, Logits: 0.32ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3482.84ms, Save: 59.80ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3496.50ms, Save: 56.90ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3758.46ms, Save: 56.85ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3502.17ms, Save: 58.47ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3574.59ms, Save: 63.68ms, Logits: 0.35ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3739.96ms, Save: 57.77ms, Logits: 0.35ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3733.60ms, Save: 57.35ms, Logits: 0.36ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3990.45ms, Save: 60.43ms, Logits: 0.45ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3703.33ms, Save: 59.73ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3630.59ms, Save: 55.88ms, Logits: 0.35ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3654.10ms, Save: 58.11ms, Logits: 0.35ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3629.47ms, Save: 55.86ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3775.90ms, Save: 58.05ms, Logits: 0.36ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3865.68ms, Save: 57.45ms, Logits: 0.38ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3993.42ms, Save: 58.70ms, Logits: 0.38ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3828.08ms, Save: 56.95ms, Logits: 0.37ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3882.79ms, Save: 56.59ms, Logits: 0.38ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3846.10ms, Save: 54.83ms, Logits: 0.37ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3835.04ms, Save: 58.20ms, Logits: 0.38ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3898.86ms, Save: 56.70ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3949.85ms, Save: 59.70ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3984.92ms, Save: 60.07ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3947.21ms, Save: 59.00ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3942.07ms, Save: 56.31ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4037.39ms, Save: 59.53ms, Logits: 0.40ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3940.01ms, Save: 61.94ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4006.80ms, Save: 56.76ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3936.53ms, Save: 56.10ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4090.84ms, Save: 54.82ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3980.07ms, Save: 61.73ms, Logits: 0.39ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3950.27ms, Save: 59.02ms, Logits: 0.37ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3786.18ms, Save: 57.34ms, Logits: 0.37ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3641.26ms, Save: 59.46ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3589.22ms, Save: 58.11ms, Logits: 0.31ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3569.06ms, Save: 56.51ms, Logits: 0.31ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3613.02ms, Save: 58.27ms, Logits: 0.32ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3913.28ms, Save: 59.91ms, Logits: 0.38ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3691.17ms, Save: 57.93ms, Logits: 0.34ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3434.71ms, Save: 56.19ms, Logits: 0.32ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3466.91ms, Save: 58.67ms, Logits: 0.32ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3858.16ms, Save: 60.33ms, Logits: 0.35ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3910.36ms, Save: 59.11ms, Logits: 0.35ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4266.41ms, Save: 58.58ms, Logits: 0.40ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3936.06ms, Save: 60.58ms, Logits: 0.38ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4025.22ms, Save: 62.48ms, Logits: 0.42ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4319.42ms, Save: 66.11ms, Logits: 0.46ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4282.14ms, Save: 68.17ms, Logits: 0.41ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4051.85ms, Save: 59.66ms, Logits: 0.41ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4289.68ms, Save: 62.63ms, Logits: 0.42ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 4607.01ms, Save: 66.59ms, Logits: 0.43ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 5035.76ms, Save: 61.46ms, Logits: 0.45ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
